ID,SAMN03477196,SAMN10366346,SAMN04455177,SAMN04901736,SAMEA91129168,SAMN07702427,SAMN03861576,SAMN07812345,SAMEA4064249,SAMN02645730,SAMN06346037,SAMN02368524,SAMN03959556,SAMN03702093,SAMN07816686,SAMN07180545,SAMN04518085,SAMN06899404,SAMN07734921,SAMN07420420,SAMN07500625,SAMN09848253,SAMN09651392,SAMN03269463,SAMN06602845,SAMN03573394,SAMN02844541,SAMN08001085,SAMN02844446,SAMN02403422,SAMN03431311,SAMN07342214,SAMEA1572008,SAMEA2228078,SAMN07528637,SAMEA4731308,SAMN07812441,SAMN07518806,SAMN08239874,SAMN08326657,SAMN06250983,SAMN02894000,SAMN04600462,SAMN09244213,SAMN03479280,SAMN09463346,SAMN03476448,SAMN07718808,SAMEA25964668,SAMN08798105,SAMN04858548,SAMN08796047,SAMN08798113,SAMN08797637,SAMN08797658,SAMN07419683,SAMN08970397,SAMEA4969793,SAMN07455834,SAMN09914078,SAMN09650494,SAMN04883174,SAMN04576714,SAMN03359749,SAMN08114260,SAMN08967090,SAMN08828207,SAMN05875578,SAMN03798175,SAMN08522210,SAMN02345386,SAMN08773502,SAMN10079363,SAMN06333902,SAMN07551802,SAMN09476521,SAMN04933547,SAMN02844694,SAMN06957049,SAMN07342313,SAMN02767003,SAMN08275883,SAMN04363045,SAMN03098741,SAMN09681767,SAMN07274008,SAMN04600124,SAMN10134229,SAMN09377484,SAMN05201929,SAMN09474890,SAMN06090728,SAMN05894824,SAMEA3572894,SAMEA4064215,SAMN06034003,SAMN10241167,SAMN03479973,SAMN06758858,SAMEA20275918
SAMN06247584,0.0357513,0.0158827,0.0168505,0.0162749,0.0163419,0.0161194,0.0161084,0.016381,0.0204722,0.015943,0.01602,0.019448,0.0196017,0.0185579,0.0140542,0.0143435,0.0139436,0.0147093,0.0128624,0.0152191,0.0139436,0.0145695,0.014673,0.0142111,0.0140845,0.0136793,0.0139988,0.0134967,0.0136496,0.0143896,0.0141806,0.0166061,0.0173298,0.0153845,0.0151713,0.0152457,0.0113796,0.012131,0.0132719,0.0134574,0.0134918,0.0115268,0.0108876,0.0115851,0.0118471,0.0110007,0.00504862,0.00171947,0.000599203,0.000753185,0.000562169,0.000554772,0.000544916,0.000567102,0.000559703,0.00058191,0.000527681,0.000641278,0.000215742,0.00030529,4.76906e-05,6.20257e-05,2.38274e-05,3.33684e-05,8.59464e-05,8.59464e-05,0.000191626,0.000285886,0.0109136,0.0112953,0.0106073,0.0113485,0.0111497,0.0122002,0.010492,0.010213,0.011603,0.0112997,0.01104,0.0111673,0.0111937,0.0111981,0.0119246,0.0115268,0.0118653,0.0106674,0.011657,0.0117927,0.0117474,0.0128959,0.0116165,0.0111057,0.0112201,0.0115178,0.0113218,0.0115582,0.0114107,0.0109833,0.0128481,0.011603
SAMN09433794,0.0364545,0.0170918,0.0180408,0.0175232,0.0172134,0.016902,0.0167194,0.0170745,0.0211411,0.01664,0.0171265,0.0199644,0.0195504,0.0191181,0.0145385,0.0158992,0.0153952,0.0160255,0.0148135,0.0165609,0.0156864,0.0155403,0.0161084,0.0156485,0.0155457,0.0154811,0.0158171,0.0151819,0.0153257,0.0150866,0.0156376,0.0174116,0.0189862,0.0164876,0.0165045,0.0165102,0.013083,0.013719,0.0148448,0.0150338,0.0150602,0.0132427,0.0123953,0.0128529,0.00921354,0.00532326,0.0151766,0.0127815,0.0120849,0.012344,0.0121725,0.0121632,0.0120849,0.0121033,0.0120987,0.0122048,0.0121494,0.0122465,0.0123347,0.0123208,0.0123533,0.0123906,0.012344,0.0123673,0.0123906,0.012386,0.0124888,0.0125452,0.0124795,0.0121217,0.0120436,0.0123208,0.0123208,0.012915,0.0120528,0.0117791,0.0122882,0.0122558,0.0120803,0.0122326,0.0122094,0.0122372,0.0126394,0.012279,0.0126866,0.0117112,0.0119109,0.0120528,0.0121125,0.0132378,0.0121125,0.0118744,0.0121171,0.012265,0.0119291,0.0120757,0.0121494,0.0116751,0.0128434,0.0117428
SAMN10097556,0.035226,0.015347,0.0166513,0.0151925,0.016009,0.0160752,0.0159925,0.016314,0.0204789,0.0150232,0.0153577,0.0183132,0.018768,0.0175408,0.0139085,0.013714,0.0136397,0.0143691,0.0126866,0.0146626,0.0137836,0.0132233,0.0143844,0.0139335,0.0138185,0.0129964,0.0131748,0.0127862,0.0129389,0.0138185,0.0137389,0.0169421,0.017736,0.015943,0.0157517,0.0158226,0.000673527,0.000835743,0.0017964,0.00196476,0.00198357,0.0124233,0.0115358,0.0121171,0.012791,0.0122697,0.015299,0.0129198,0.0119428,0.0122604,0.0120849,0.0120849,0.0120115,0.0120206,0.0120206,0.0121125,0.0120436,0.0121586,0.0121632,0.0121402,0.0120436,0.0120665,0.0120482,0.0120619,0.0120619,0.0120711,0.0121863,0.0122419,0.0109528,0.0111717,0.0104071,0.0110138,0.011952,0.0128577,0.0119703,0.0116841,0.0122326,0.0115492,0.0110488,0.0112157,0.0112378,0.011251,0.011097,0.0111541,0.0115582,0.0112953,0.012414,0.0124701,0.0123906,0.0134036,0.012279,0.0122002,0.0123906,0.0127245,0.0124187,0.0127008,0.0125593,0.0120619,0.0138585,0.0127625
SAMN08399396,0.0357749,0.016125,0.0166004,0.0162693,0.0160255,0.015987,0.0160586,0.0162526,0.0202467,0.015681,0.0158226,0.0189299,0.0191244,0.0184352,0.0141857,0.0149864,0.014019,0.0141502,0.0130108,0.0155457,0.0143896,0.0138185,0.0147561,0.0144819,0.0143589,0.0137438,0.0141098,0.0137389,0.0142314,0.014585,0.0144408,0.0163307,0.0179328,0.0162193,0.0160145,0.0160918,0.0113041,0.0120115,0.0127577,0.012791,0.0128291,0.0110751,0.0108399,0.0109397,0.0108789,0.0105902,0.0135361,0.0115626,0.0112687,0.0115941,0.0113707,0.0113796,0.0113041,0.0113263,0.0113263,0.011384,0.0113352,0.0114508,0.0114865,0.011433,0.0113485,0.011384,0.0113707,0.0113751,0.0113751,0.0113707,0.0115134,0.0115492,0.00992939,0.0111805,0.0101668,0.0100999,0.0109615,0.0118562,0.0108745,0.0103393,0.0111981,0.0105304,0.010475,0.0106287,0.0106416,0.0106502,0.00974801,0.00909404,0.00884936,0.00629256,0.00234506,0.00481288,0.00486359,0.00520967,0.00386977,0.004369,0.00444945,0.00470874,0.00458956,0.00475916,0.0041298,0.00426741,0.00602341,0.00490808
SAMEA2201802,0.0369777,0.016782,0.0181071,0.0174996,0.0175585,0.0171207,0.0172192,0.0174409,0.021382,0.0170168,0.0170687,0.0204722,0.0205724,0.0196854,0.0147093,0.0155565,0.0150866,0.0158882,0.0140039,0.0162638,0.0150443,0.0158335,0.0157517,0.0153631,0.0152457,0.0149496,0.0151289,0.0147041,0.0147041,0.015465,0.0151236,0.017588,0.0184291,0.0165102,0.0163419,0.0164034,0.0125499,0.0132573,0.0143844,0.0145747,0.0146005,0.0126725,0.0117836,0.0123068,0.0125217,0.0117338,0.00703816,0.00377101,0.00275098,0.00292064,0.00271444,0.00271725,0.00271163,0.00272848,0.00272286,0.00274535,0.00268078,0.00280734,0.00282994,0.00291212,0.00268639,0.00270882,0.00268078,0.00270041,0.00271444,0.0026976,0.00284974,0.00291212,0.0119063,0.012428,0.011984,0.0124607,0.0122511,0.0132524,0.0122604,0.0116525,0.0126252,0.0123068,0.0122141,0.012372,0.0123953,0.0124046,0.013141,0.0126064,0.013006,0.0116661,0.0124842,0.0129677,0.0129246,0.0140139,0.0126488,0.0119748,0.0120344,0.0123627,0.0122233,0.0125076,0.0123394,0.011879,0.0138385,0.0125076
SAMN08823472,0.037249,0.0113529,0.0127103,0.0119383,0.0113618,0.0114464,0.011621,0.0113218,0.015719,0.0111673,0.0112908,0.00910993,0.00838043,0.00967837,0.0182949,0.0187184,0.0187432,0.0195632,0.0173531,0.0198732,0.018638,0.0184352,0.0189487,0.0184597,0.018368,0.0177954,0.0175585,0.0173181,0.0176411,0.0179988,0.0177895,0.0196661,0.0211822,0.0190176,0.0188115,0.0188613,0.016623,0.0172366,0.0184047,0.0185887,0.018638,0.0180288,0.0174351,0.0181071,0.0185579,0.0174527,0.0200625,0.0185395,0.0179029,0.0182039,0.0179988,0.0180228,0.0179448,0.0179508,0.0179508,0.0180348,0.0179687,0.0181011,0.0181615,0.0181192,0.0179988,0.0180408,0.0180348,0.0180408,0.0180408,0.0180348,0.0181917,0.0181917,0.0172424,0.0177182,0.0173765,0.0179988,0.0179927,0.0186627,0.0179448,0.0177716,0.0179867,0.0176767,0.0176885,0.017867,0.0178909,0.0179029,0.0170572,0.017736,0.0181433,0.0172134,0.0183254,0.0181796,0.0181373,0.0190364,0.0180288,0.0179448,0.0181554,0.0181433,0.0181252,0.0183132,0.0181373,0.0176589,0.0192888,0.0182342
SAMN09722351,0.0383594,0.0182281,0.0195696,0.0190993,0.0190867,0.0188115,0.0186442,0.0188426,0.0234738,0.0183314,0.018216,0.0215347,0.0220766,0.0208957,0.0175526,0.0179687,0.0182342,0.0189925,0.0174409,0.0190615,0.0180709,0.0184108,0.018638,0.0181433,0.0180228,0.017861,0.0175467,0.0175232,0.0175762,0.0180108,0.0176471,0.0152244,0.00135819,0.0120987,0.0119428,0.0117791,0.0160752,0.0167479,0.0178849,0.018077,0.0181313,0.0168791,0.0165214,0.0173123,0.0175349,0.0164371,0.0192445,0.0170745,0.016314,0.0166287,0.0164203,0.0164315,0.0163475,0.0163586,0.0163531,0.0164427,0.0163978,0.0164989,0.0161859,0.0161637,0.0162805,0.0163195,0.0162972,0.016314,0.0163084,0.0163084,0.0164595,0.0165102,0.0160973,0.0165552,0.0158116,0.0165496,0.0166683,0.0173473,0.0164933,0.0162526,0.0169766,0.0167365,0.0162693,0.0164427,0.0164539,0.0164708,0.0165552,0.0166004,0.0169996,0.015965,0.0171265,0.0169077,0.0168905,0.0179328,0.0169996,0.0169536,0.0171207,0.0173882,0.0171554,0.0173999,0.0172832,0.0168391,0.018423,0.0173415
SAMEA2055897,0.0381672,0.0179867,0.0195055,0.01888,0.0188738,0.0185764,0.0184047,0.0186442,0.0232342,0.0181192,0.0179988,0.0212992,0.0217514,0.020673,0.0176826,0.0177538,0.0179448,0.0188177,0.0172424,0.0190993,0.0179448,0.0181675,0.0184169,0.0179328,0.0178371,0.0176234,0.017359,0.0172715,0.017324,0.0178073,0.0173999,0.0150232,0.00141266,0.0120344,0.0118471,0.0118699,0.0158335,0.0164989,0.0176707,0.0178371,0.0178849,0.0166854,0.0162582,0.0170572,0.017482,0.0161804,0.0192698,0.0168505,0.0160586,0.0164146,0.016197,0.0162081,0.016125,0.016136,0.0161305,0.0162137,0.0161693,0.0162749,0.016197,0.0161859,0.0160421,0.0160973,0.0160586,0.0160863,0.0160807,0.0160807,0.0162415,0.0162805,0.0158663,0.0163028,0.0155619,0.0163028,0.0164539,0.0171265,0.0162471,0.0160366,0.0167251,0.0165102,0.0160311,0.0161804,0.0161915,0.0162137,0.0163307,0.0163363,0.0167706,0.015719,0.0168676,0.0169306,0.0169134,0.0177419,0.0167592,0.016691,0.0168963,0.0171438,0.0169651,0.0171844,0.0170456,0.0165835,0.018216,0.0171207
SAMN09207660,0.0359285,0.0169077,0.0182524,0.0169938,0.0168963,0.0169134,0.0169938,0.0171496,0.0210249,0.0165271,0.016623,0.0197694,0.0193842,0.0189675,0.0143384,0.0150443,0.0136595,0.0139837,0.0137687,0.01602,0.0151554,0.0149129,0.015315,0.0149443,0.0148553,0.014364,0.0144973,0.0144203,0.0146367,0.0148553,0.0147249,0.0171091,0.0180108,0.0168276,0.01664,0.016691,0.012016,0.0124701,0.0136991,0.0137936,0.0138235,0.0119155,0.011621,0.0121402,0.0116841,0.0116435,0.0114241,0.0125311,0.0116796,0.0120023,0.0118063,0.0118063,0.0117202,0.0117428,0.0117383,0.011838,0.0117655,0.0118927,0.0121033,0.0120665,0.0119657,0.0119977,0.0119565,0.0119611,0.0119977,0.0119931,0.0121402,0.0122048,0.0104665,0.0112245,0.0105091,0.0109136,0.01177,0.0121356,0.0110138,0.0110357,0.0112378,0.0105945,0.0106502,0.0107793,0.0106845,0.0106931,0.0103224,0.00977265,0.0102004,0.00668442,0.00522262,0.000616515,0.000828221,0.00371142,0.00253569,0.00253291,0.00282429,0.00276787,0.00238356,0.00302896,0.00263042,0.00224917,0.00392087,0.00279606
SAMN07419009,0.035622,0.0164933,0.0181131,0.0167877,0.0171033,0.0172657,0.0172599,0.0174996,0.020801,0.0165271,0.0165609,0.019416,0.0195504,0.0184108,0.014777,0.0137339,0.0132378,0.014029,0.0116616,0.0139235,0.012791,0.0124982,0.0133205,0.012872,0.0127672,0.0131603,0.0127577,0.0128005,0.0118517,0.0133449,0.0127103,0.0186998,0.0195247,0.017588,0.0174058,0.0174527,0.0128053,0.0134133,0.0145695,0.0147457,0.0147822,0.0146626,0.0144049,0.0150285,0.0157027,0.0144306,0.0160366,0.0148396,0.0143589,0.014616,0.0144357,0.014446,0.0144049,0.0144357,0.01441,0.0144562,0.0144254,0.014554,0.0145282,0.0145179,0.0144254,0.0144357,0.014446,0.0144408,0.0144357,0.0144357,0.0145592,0.0146005,0.0137936,0.0135459,0.0134231,0.0138835,0.0147249,0.0153898,0.0145643,0.0141553,0.0150391,0.0142619,0.0135311,0.0136892,0.0136991,0.013719,0.0125828,0.0144768,0.0148344,0.0135558,0.0148762,0.0149391,0.0149024,0.0157462,0.0147457,0.014777,0.0148867,0.0152191,0.0149601,0.0151925,0.0150443,0.014616,0.0162248,0.0151289
SAMN02943369,0.0357395,0.0157027,0.0167763,0.015965,0.0160697,0.0158007,0.0158882,0.0160863,0.0205122,0.0152138,0.0153524,0.0182099,0.0187618,0.0179088,0.0137041,0.0136793,0.0132281,0.0139837,0.0127672,0.0152244,0.0140441,0.0139787,0.0141553,0.0136496,0.013541,0.0133596,0.0135903,0.0131071,0.0132087,0.0136793,0.013482,0.0162137,0.0174468,0.0153417,0.0151501,0.0151872,0.0109746,0.0117021,0.0128624,0.0130782,0.0131071,0.00170888,0.0106373,0.0113662,0.0120711,0.0113396,0.0140996,0.0116616,0.0107707,0.0112245,0.0110051,0.0110138,0.0109441,0.0109528,0.0109441,0.0110313,0.0109746,0.0110663,0.011097,0.0110838,0.0109528,0.0110007,0.0109789,0.0109876,0.0109876,0.0109876,0.0111497,0.0111805,0.0102971,0.0105603,0.0102971,0.0108355,0.0103943,0.0110313,0.0103436,0.0101794,0.0107664,0.0103393,0.0102971,0.0104538,0.0104708,0.0104878,0.0108572,0.0110619,0.0114642,0.00978909,0.0113086,0.0110444,0.0110269,0.0122233,0.0108225,0.0108182,0.0109484,0.011229,0.0109876,0.0112157,0.0110663,0.0106716,0.012386,0.0112776
SAMN07503462,0.0362861,0.0172134,0.0173882,0.0172541,0.0171438,0.0171149,0.0172192,0.0176116,0.0212372,0.0165214,0.0168505,0.0201019,0.0198278,0.0192698,0.0144768,0.015976,0.0145643,0.0144871,0.0139586,0.0165496,0.0154703,0.0147093,0.0156864,0.0153203,0.0152084,0.0145076,0.0147717,0.0148291,0.0150654,0.0154488,0.0149391,0.017289,0.0186751,0.0169536,0.0167649,0.0168219,0.0123673,0.0130301,0.0136892,0.0137389,0.0137787,0.0115402,0.0120206,0.012228,0.0121125,0.0116706,0.0129725,0.0117927,0.0117021,0.0118835,0.0116435,0.0116525,0.0115492,0.0115671,0.0115626,0.0116751,0.0115896,0.0117067,0.0118017,0.0117927,0.011657,0.011657,0.0116616,0.011612,0.0116886,0.0116886,0.0118517,0.0119063,0.0106459,0.0117609,0.0106502,0.0101878,0.0121356,0.0124701,0.0112599,0.0110575,0.0114821,0.011384,0.0111893,0.0113662,0.0113041,0.0113307,0.0104793,0.00978087,0.00944662,0.00683572,0.00513219,0.00297187,0.00301467,0.00335226,0.00215112,0.00180172,0.00153261,0.00183367,0.00161394,0.00182567,0.00138151,0.00154832,0.00349562,0.00206173
SAMN08359388,0.0355752,0.0159815,0.0169593,0.0164539,0.01664,0.0158554,0.0160255,0.0161194,0.0205925,0.0155511,0.0160366,0.0190993,0.0192128,0.0183986,0.0144049,0.0140643,0.0139837,0.0147613,0.013112,0.0156647,0.0143129,0.0143486,0.0144152,0.0139185,0.0137936,0.0136645,0.0139035,0.0132039,0.0137339,0.0141908,0.0136843,0.0164876,0.0173123,0.0155457,0.015347,0.0153898,0.0111057,0.011829,0.0129772,0.0131603,0.013199,0.0112643,0.0111717,0.0113974,0.0117474,0.0106373,0.0139235,0.011657,0.0108745,0.0113352,0.0111233,0.0111409,0.0111014,0.0111277,0.0111409,0.0111585,0.0111014,0.0111893,0.0110663,0.0110095,0.0108919,0.0109354,0.0109136,0.0109397,0.010931,0.0109267,0.0110926,0.0111277,0.0098179,0.0102046,0.0101375,0.0105432,0.00976854,0.0105176,0.0097316,0.00954793,0.00199702,0.00961304,0.00957639,0.00971521,0.00973981,0.00975211,0.0114152,0.0110313,0.0114107,0.00986737,0.0109789,0.0107793,0.0107836,0.0120436,0.0106459,0.010633,0.0104963,0.0108139,0.0108442,0.0110532,0.0108919,0.0105091,0.0122465,0.0111057
SAMEA2361677,0.0373731,0.0175232,0.0176057,0.0177182,0.0181857,0.0180529,0.0180108,0.018222,0.0225942,0.017653,0.017855,0.0205323,0.0206394,0.0198993,0.0155889,0.0154113,0.0153952,0.0158062,0.0147301,0.0169249,0.0159266,0.0150443,0.0158335,0.0154919,0.0154166,0.015018,0.0157735,0.0151289,0.0153738,0.0157408,0.0156647,0.0175526,0.0190867,0.0174233,0.0172715,0.017324,0.0125264,0.013141,0.0137438,0.0135115,0.0135115,0.0128005,0.0130879,0.01361,0.0137438,0.0131216,0.0153417,0.0123115,0.0121079,0.0125452,0.012386,0.0123766,0.0122882,0.0122975,0.0122882,0.0124,0.0123533,0.0124701,0.0125311,0.0125217,0.0124046,0.0124467,0.0124187,0.0124373,0.012442,0.012442,0.0125687,0.0125969,0.0127625,0.0123301,0.012191,0.0117383,0.0131023,0.0133596,0.0125452,0.0124935,0.0130493,0.0127245,0.012386,0.0124373,0.0124093,0.0124046,0.0134918,0.0132233,0.0126914,0.0124561,0.0135459,0.0135903,0.0136496,0.0138285,0.0127245,0.0129293,0.013233,0.0134133,0.0131506,0.0125499,0.0124654,0.0128148,0.0143998,0.0132816
SAMN02782615,0.0364545,0.0171322,0.0175055,0.0176175,0.017653,0.0175055,0.0171322,0.0176411,0.0213268,0.0167422,0.0168448,0.0201216,0.0200625,0.0193523,0.0153203,0.0161084,0.0145953,0.0146626,0.0141806,0.0162471,0.0154919,0.0144665,0.0143896,0.0150232,0.0149286,0.0144819,0.014871,0.0145128,0.0149181,0.0154488,0.01485,0.0176057,0.018301,0.0167592,0.0165552,0.0166117,0.0124327,0.0130638,0.0136348,0.0135164,0.0135558,0.0113352,0.0119383,0.0122233,0.0126961,0.0123254,0.0146626,0.0124935,0.012386,0.0126725,0.0124842,0.0124935,0.012442,0.0124607,0.0124514,0.0124982,0.0124514,0.0125922,0.0125405,0.0125546,0.0124514,0.0124842,0.0124935,0.0124842,0.0124888,0.0124935,0.0125969,0.0126299,0.0108919,0.0117247,0.0106974,0.0104325,0.0117609,0.0124373,0.0115716,0.0112953,0.0121171,0.0114018,0.011251,0.0113707,0.0113529,0.0113707,0.0114687,0.0111849,0.0102887,0.00216198,0.00844179,0.00830018,0.00843795,0.00811043,0.00768094,0.00814066,0.00815958,0.00850721,0.00816337,0.00774753,0.00785531,0.00806139,0.00795621,0.00843411
SAMN03842243,0.035505,0.0159705,0.0170399,0.0164483,0.0163698,0.01602,0.0158554,0.0161582,0.0206059,0.0157626,0.0158663,0.0187991,0.0191307,0.018095,0.0141756,0.0138735,0.0137289,0.0143333,0.0134231,0.0155511,0.0144871,0.0140996,0.0143793,0.0140492,0.0139386,0.0133645,0.0132962,0.0128911,0.0136843,0.0138935,0.0140391,0.0158007,0.0173648,0.0147665,0.0145592,0.0146057,0.0110269,0.0117428,0.0128291,0.0130108,0.0130541,0.0107923,0.0110182,0.0116796,0.011384,0.011097,0.0141959,0.011648,0.0107405,0.0111057,0.0109528,0.0109702,0.0108876,0.0109049,0.0108919,0.0109789,0.010931,0.0110269,0.0110882,0.0110575,0.0109615,0.0110051,0.0109964,0.0109746,0.0109964,0.010992,0.011097,0.0110882,0.009552,0.0100748,0.00986324,0.0103689,0.00822785,0.00888862,0.00867365,0.00854579,0.0097316,0.00909007,0.00884544,0.00905437,0.00902665,0.00905041,0.011344,0.0107966,0.0111717,0.00964568,0.0111849,0.0109397,0.0109354,0.012039,0.0108485,0.0106459,0.0109093,0.0111673,0.0108399,0.0111101,0.0110226,0.0105688,0.0122233,0.0111145
SAMN07327413,0.0355518,0.0161028,0.017359,0.0163698,0.0160586,0.0162638,0.0160918,0.0164708,0.0202863,0.015508,0.015828,0.0188302,0.0185272,0.0181494,0.0132378,0.0147041,0.0134378,0.014019,0.0130445,0.015422,0.0145128,0.0142619,0.0146212,0.0143589,0.0142518,0.0135164,0.0138085,0.0136002,0.0139335,0.0141199,0.0140341,0.016314,0.0176352,0.0157789,0.0155943,0.0156593,0.0111233,0.0118017,0.0129677,0.0131458,0.0131797,0.0111937,0.010719,0.0113086,0.0109223,0.010931,0.0124701,0.0118562,0.0109354,0.0112555,0.0110444,0.0110532,0.0109876,0.0110095,0.0110007,0.0110707,0.0110182,0.0111453,0.0113218,0.0112908,0.0111893,0.0112201,0.0111937,0.0112069,0.0112201,0.0112157,0.0113618,0.0114152,0.00962936,0.0104368,0.00975622,0.010213,0.0110095,0.0110226,0.0100332,0.0101041,0.0102298,0.0101208,0.00989216,0.0100582,0.0100623,0.0100707,0.00924953,0.00867365,0.00909007,0.00569157,0.00423367,0.00165607,0.00174065,0.00256349,0.00129358,0.00136337,0.00158766,0.00147774,0.00117791,0.00197819,0.00143086,0.000999596,0.00267518,0.00155356
SAMN02368105,0.0360235,0.0168276,0.0171322,0.0170687,0.0170399,0.0169938,0.0168676,0.0171322,0.0210181,0.016409,0.0165496,0.0193333,0.0194288,0.0188987,0.0141654,0.0154435,0.0139988,0.0139637,0.0137737,0.0154542,0.0145953,0.0142568,0.0151501,0.0149024,0.0148239,0.0142772,0.0145385,0.0143435,0.0146419,0.0149811,0.0147561,0.0170341,0.0181494,0.0166174,0.0164427,0.0165102,0.01192,0.0125734,0.0132816,0.0129868,0.0130349,0.0107577,0.0114285,0.012039,0.0117112,0.0115761,0.0131168,0.01177,0.0115089,0.0119474,0.0117428,0.0117428,0.011648,0.011639,0.0116345,0.0117655,0.0117021,0.0118108,0.0117791,0.0118335,0.0116886,0.0117202,0.0116886,0.0116886,0.0117247,0.0117293,0.0118653,0.0119246,0.0103224,0.0111277,0.010424,0.0101417,0.0117021,0.0117338,0.0107405,0.0108009,0.0111893,0.0108052,0.0105816,0.0106502,0.0105945,0.0106631,0.00991697,0.00905834,0.0081331,0.00642342,0.00471818,0.00250793,0.002636,0.00304899,0.00145428,0.00209418,0.00217558,0.00248021,0.00187903,0.00223006,0.00176718,0.00188438,0.0034604,0.00237255
SAMEA104279960,0.0355401,0.015828,0.0173941,0.016314,0.0160863,0.016409,0.0163586,0.0165609,0.0205256,0.0157353,0.016009,0.0190113,0.0192255,0.0182039,0.0139335,0.0129725,0.0128672,0.0136002,0.0109093,0.0128672,0.0117791,0.0116345,0.0121402,0.0116706,0.0115716,0.0121033,0.0117112,0.0117293,0.0114063,0.0123301,0.0121817,0.018472,0.0189737,0.0166854,0.0165045,0.0165609,0.0123906,0.0130975,0.0141959,0.0143742,0.0144049,0.014024,0.0138185,0.0143486,0.0145437,0.0138685,0.0166287,0.0145025,0.0135115,0.013724,0.0135755,0.0135854,0.0135262,0.0135459,0.0135311,0.0135952,0.013541,0.0136793,0.0136348,0.0136645,0.0135213,0.0135558,0.0135508,0.0135558,0.0135656,0.0135607,0.0136496,0.0136892,0.0134036,0.0133059,0.0127435,0.0132573,0.0139035,0.0147561,0.0138285,0.0135755,0.0145128,0.0136199,0.0130589,0.0132184,0.0132184,0.013233,0.0120619,0.013615,0.0140391,0.0126205,0.0141199,0.0141098,0.0141098,0.0150391,0.0139035,0.0138885,0.0140744,0.0143844,0.0141148,0.0143947,0.0142212,0.0137588,0.0154059,0.0143027
SAMEA905572,0.0391011,0.0149496,0.0160642,0.0148814,0.0157844,0.0150496,0.0150813,0.0153791,0.0177241,0.0144203,0.0145437,0.0170399,0.0173765,0.0168963,0.0218499,0.0225942,0.0222551,0.0230191,0.0207133,0.0233163,0.0223628,0.0221122,0.0225434,0.0221478,0.0220339,0.0211685,0.0212028,0.0210113,0.0210454,0.0214444,0.0211685,0.0234889,0.0251366,0.0227472,0.0224782,0.0225579,0.0202996,0.0209433,0.0221193,0.0222909,0.0223484,0.0219418,0.0212441,0.0219842,0.0220268,0.0211069,0.0235039,0.0226305,0.0216463,0.0219488,0.0218006,0.0217725,0.0216813,0.0217023,0.0216953,0.0218077,0.0217444,0.0218711,0.021864,0.0218499,0.0216953,0.0217444,0.0216813,0.0217093,0.0217585,0.0217374,0.0218429,0.0219135,0.0209773,0.0219488,0.021148,0.0215835,0.0216533,0.022616,0.0216044,0.0212992,0.0218852,0.0216603,0.0213475,0.0215626,0.0215556,0.0215347,0.0204522,0.0212854,0.0217444,0.0205056,0.0221835,0.022105,0.0220908,0.0229527,0.0219488,0.0216953,0.0218077,0.0219064,0.0219913,0.0223197,0.0221978,0.0217655,0.0231598,0.0221122
SAMN07180858,0.0357867,0.0159046,0.0168562,0.0162972,0.0163642,0.0161527,0.0161416,0.016409,0.0204989,0.015965,0.0160366,0.0194735,0.0196275,0.0185764,0.0140593,0.0143435,0.0139586,0.0147145,0.0128768,0.0152138,0.0139386,0.0145643,0.0146834,0.0142162,0.0140996,0.0136793,0.0140089,0.0135115,0.0136595,0.01441,0.0141705,0.0166117,0.0173298,0.0153898,0.0151872,0.0152616,0.0113974,0.0121494,0.0132913,0.0134771,0.0135115,0.0115537,0.0108876,0.0115941,0.0118744,0.0110182,0.00507429,0.00173006,0.000609093,0.000768164,0.000572037,0.000564635,0.000564635,0.000586849,0.000579441,0.000596732,0.000537527,0.000661116,0.00023023,0.000315001,3.8141e-05,6.6807e-05,4.29151e-05,5.24675e-05,0.000100316,9.55247e-05,0.000186807,0.000295585,0.010931,0.011313,0.0106245,0.0113662,0.0111717,0.0122187,0.0105048,0.0102214,0.011621,0.0113174,0.0110488,0.0111805,0.0112069,0.0112113,0.0119428,0.0115447,0.0118835,0.0106759,0.0116661,0.0117927,0.0117609,0.0129054,0.0116255,0.0111145,0.011229,0.0115313,0.0113307,0.0115626,0.0114107,0.010992,0.0128529,0.0116075
SAMN04255415,0.0360949,0.0106888,0.0111629,0.0104198,0.010603,0.0104835,0.0105133,0.0107448,0.0145025,0.00905834,0.00935386,0.0124,0.0127293,0.0120115,0.016409,0.017324,0.0171902,0.0178133,0.015719,0.017529,0.0166061,0.0168162,0.0176411,0.0171612,0.0170514,0.0160531,0.0157789,0.0162248,0.0163922,0.0163922,0.0158116,0.0185456,0.0200429,0.0177419,0.0177538,0.0178073,0.0154972,0.0157844,0.0171091,0.017289,0.0173298,0.0164034,0.0160421,0.0162026,0.0165778,0.0161028,0.0184536,0.017359,0.0164876,0.0167763,0.0165722,0.0165835,0.0165158,0.0165271,0.0165102,0.0166061,0.0165158,0.0166457,0.0164427,0.0163978,0.0163754,0.0164146,0.0164034,0.0164034,0.0164146,0.0164034,0.0165835,0.0166061,0.015768,0.0169536,0.015943,0.0161084,0.0164933,0.017482,0.0164539,0.0160642,0.0168562,0.0162582,0.0161527,0.0163028,0.0163251,0.0163307,0.0159705,0.0172076,0.0176175,0.0157353,0.0170168,0.0171496,0.0171033,0.0182584,0.0170629,0.017086,0.0168963,0.0169938,0.0169766,0.0174292,0.0174116,0.0169192,0.0183619,0.0172134
