sample,species_sylph,species_miniphy,filename_in_tar_xz,tar_xz,tar_xz_url,tar_xz_md5,tar_xz_size_MB
SAMN22871637,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN22871637.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12058370,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN12058370.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15705239,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN15705239.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN34275988,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN34275988.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13937646,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN13937646.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26143267,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN26143267.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN25352221,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN25352221.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN14929116,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN14929116.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN27922052,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN27922052.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16218600,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN16218600.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18875413,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18875413.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN10862242,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN10862242.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18588060,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18588060.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18588059,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18588059.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18588058,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18588058.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18588053,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18588053.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19021835,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN19021835.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18382521,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18382521.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN21972334,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN21972334.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN21973417,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN21973417.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN21907814,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN21907814.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN14081602,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN14081602.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26533824,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN26533824.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18789873,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN18789873.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13916046,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN13916046.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12530384,Bacillus velezensis,bacillus_velezensis,atb.assembly.r0.2.batch.97/SAMN12530384.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00151315,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMD00151315.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA6247779,Bacillus_A tropicus,bacillusa_tropicus,atb.assembly.r0.2.batch.97/SAMEA6247779.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00151320,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMD00151320.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955879,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07955879.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12777281,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN12777281.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN10644013,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN10644013.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31671435,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN31671435.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768090,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN00768090.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07563215,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07563215.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN03840349,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN03840349.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13514221,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13514221.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13541110,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13541110.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336073,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN18336073.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12308788,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN12308788.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31671436,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN31671436.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07414946,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07414946.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488159,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN04488159.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488573,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN04488573.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13513256,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13513256.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13540852,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13540852.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13514218,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13514218.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN17180829,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN17180829.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07414963,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07414963.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790540,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790540.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790544,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790544.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790539,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790539.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04487918,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN04487918.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790556,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790556.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794208,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN33794208.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790542,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790542.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279482,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN16279482.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13513867,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13513867.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13541027,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13541027.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790558,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790558.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238868,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN06238868.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN03800018,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN03800018.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00053571,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMD00053571.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05953543,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN05953543.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790546,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790546.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768088,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN00768088.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336085,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN18336085.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335961,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN18335961.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335954,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN18335954.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13425664,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN13425664.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA10812763,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMEA10812763.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08932705,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN08932705.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA10812758,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMEA10812758.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790567,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN29790567.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09399007,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN09399007.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09399009,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN09399009.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09399008,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN09399008.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613300,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613300.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613293,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613293.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613292,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613292.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613297,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613297.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613291,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613291.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613287,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613287.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613295,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613295.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613298,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613298.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613279,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613279.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613263,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613263.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613294,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613294.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613270,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613270.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613296,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613296.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613285,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613285.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613286,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613286.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613284,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613284.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613282,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613282.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613264,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613264.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613290,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613290.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613276,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613276.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613273,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613273.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07613269,Bacillus_A thuringiensis,bacillusa_thuringiensis,atb.assembly.r0.2.batch.97/SAMN07613269.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
